BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,ADAUSDT
0.553798210950195,0.2889117656825971,,,
-4.123843662195339,-2.8774834437086083,,,
0.30693438030166886,-1.3296512222563082,,,
-1.258195866031853,3.348191147506996,,,
-1.3056845074991486,7.3353393513874945,,,
0.5976095617529881,-2.7379765761275916,,,
2.6485148514851486,1.1176941553242623,,,
4.075476247890046,2.4323810730347777,,,
-0.8178850373377304,1.1811267083049883,,,
1.2100796363220163,1.509595403984842,,,
-0.519329441824716,4.795592750918179,,,
1.012526653070397,-0.3188647266668621,,,
4.843522102144196,7.982708933717577,,,
-0.20549805894157785,2.652788897784894,,,
2.95819667452592,0.4679700499168083,,,
2.2659380070747823,0.5537729013559638,,,
-5.997714838537494,-11.585773843224043,,,
-0.07763114117777532,-1.2428687856560663,,,
-8.835294117647054,-15.467594093548295,,,
6.319013774144917,9.232593005822675,,,
5.800540021848227,6.932873695298277,,,
1.5561380761379768,-0.1552192471866457,,,
-8.714612738348466,-10.308230440371915,,,
-0.5601475670122299,-1.096630112329577,,,
-2.4699387857171486,-1.0818279859800608,,,
1.323664658779582,1.4548056284283266,,,
-1.161431354844844,-1.2929007992477555,,,
-5.185925975786838,-6.18174395264179,,,
-19.168103448275854,-21.30838410211778,,,
15.24461968437991,17.967741935483875,,,
0.3053883903418826,-2.6055705300988383,,,
0.12943561188853836,3.2929568426118965,,,
10.02710027100271,14.938065468100817,,,
-3.6935960591133012,-4.050675675675679,,,
-0.5127824779286192,0.38378930319356075,,,
-7.638837117833199,-9.505436688881101,,,
0.08461272976252668,0.7713178294573679,,,
5.107511930320252,10.196546021000803,,,
-3.162289590796763,-1.5706806282722512,,,
7.321817913563314,4.404255319148942,,,
-1.161914460285129,-1.5318252836084474,,,
7.978394584737107,6.864199234245103,,,
-0.3132074301485436,-2.3788773764565394,,,
-0.09523855103397394,-3.2469250099193205,,,
4.874011976047899,4.275169161369692,,,
0.49126525354631895,-0.3899977058958469,,,
-0.45454545454545453,-1.9049812462986184,,,
-1.4863013698630219,-1.9050813348985243,,,
-2.4637882685577766,-0.8445310630150193,,,
2.6232063470188267,1.6482758620689562,,,
1.1579096038657237,5.129248931406474,,,
1.2817578393224993,0.38076798967409065,,,
4.858757062146893,0.01607303587501973,,,
3.1670258620689618,-4.429016809693689,,,
-0.0812625993586609,1.1871531864805691,,,
0.8022061190953049,1.0402818399361857,,,
12.829388791292198,-0.16117890858853626,,,
3.8604850376563236,11.346863468634687,,,
3.6288495575221194,1.1954077405610193,,,
-2.4770154892459946,-1.3157894736842104,,,
0.8756567425569177,-0.6874074074074055,,,
-2.864583333333333,-5.96395966346441,,,
-1.4655942806076854,-1.1643770424188635,,,
3.0892436060221367,-0.9180790960451839,,,
5.813689557669735,-1.3445214799455822,,,
-0.17376931416826552,-1.812748349807882,,,
-0.47091002070538945,-1.7425331950901488,,,
-1.0967364016736358,-3.917897746613109,,,
-6.811947602746103,4.662202855422123,,,
2.963180870613706,-0.4501912466574092,,,
3.380363662016544,0.21081264875892708,,,
-1.5862103084904469,0.481813246471213,,,
-1.0194512194065029,-1.4452623759032799,,,
7.408607385665111,4.502158569176998,,,
-0.20365204035212367,0.31147540983606187,,,
5.5956029879814055,-0.3464618401699632,,,
4.502243540151626,-5.76929384368132,,,
3.795243693348231,-1.4549251653324076,,,
1.4936571991823475,7.406753320146923,,,
3.4047690660040306,-1.9698115689433895,,,
-0.16541461710661798,-0.9761824890976265,,,
-4.94724374072511,0.6978556184152588,4.733333333333331,,
1.2644448645892379,-1.998317914213624,13.946530872056021,,
3.2957567185289993,4.2188733651436685,10.50220658063795,,
-3.067365374003325,4.907773386034248,0.6015873818310511,,
-8.136742477751095,-7.84301412872842,-10.050251256281404,,
-3.9666307857911707,5.911011174707013,-7.446927374301675,,
-6.486897622917359,-2.2099269791231073,-9.458562201967771,,
10.720144385045055,2.9605263157894735,12.00666666666666,,
1.701208940935572,7.220447284345055,-6.4281887982858095,,
10.099619981173946,-1.3766388557806926,-1.1958526811271641,,
8.795962509012245,0.15408786029367058,0.4249018219275196,,
-2.500577632544444,-0.08748378533289705,-3.577152381562925,,
1.0667954859433697,4.667874396135277,9.859716774150662,,
3.802786416797863,2.4490855593376657,-3.1711450012103604,,
1.9284830416861642,3.4548782204702353,1.6062499999999895,,
-1.4782361987655344,-1.442490882368954,-3.2539828996739835,,
1.7542753819324777,5.111565226996573,1.7293997965412076,,
-2.587868621880406,6.410424822005617,-2.225000000000005,,
1.4840454515415835,15.440831543342476,9.434927128611605,,
6.893361461311552,-1.4051371987082133,8.06074766355141,,
4.919057843412204,0.39913232104120927,-0.6054054054054108,,
5.718667835232252,2.0482240082966077,5.775505764629109,,
2.5574093264248794,-1.3020833333333286,-1.0385604113110538,,
-2.110886459144851,-9.492245318231546,-8.348919368246055,,
1.5392428477644315,1.4528820629503212,10.537951363301397,,
9.535834095760912,6.887045905852111,5.261538461538462,,
1.1846823770491768,-0.048084278626531696,1.320276722205978,,
2.409680546727453,0.6538234458026304,8.751262201279028,,
3.6328267390091438,1.3817075820117344,11.884865366759524,,
1.1145075243949685,-3.0857583679766925,2.746492787986569,,
15.73522712412575,-8.570291425286337,-2.3346153846153923,,
22.583175110276116,-1.6880290205562316,4.316150120111839,,
-4.331525995541899,8.865492472695076,5.288987881762254,,
-7.657425908421972,3.940708604483007,-4.983865184654006,,
1.9247804659162124,-7.097826086956517,-7.109433962264156,,
10.984085650858482,18.97507897507897,9.156646083847907,,
-1.4346541499653145,22.33498544567697,-4.923706736136951,,
-1.9550470673070723,9.964630225080388,6.446940932399102,,
1.9003963733769804,-0.6169771045937056,15.900566301390025,,
7.234964475010082,-0.884135577262562,31.98807030902976,,
9.153378954273052,1.194805194805188,11.298076923076916,,
-1.360603634168896,3.787034320915232,29.568034557235418,,
-0.020095397464697174,10.793928944913937,-0.31671945324219436,,
-8.278687437852167,1.7857142857142856,-4.849498327759197,,
-4.710439890836766,-0.42355889724310714,-8.929701230228481,,
-5.864438743437706,-1.3364878809997238,-0.43034408228641124,,
-14.099624662321784,-18.985969387755105,-16.830762074579432,,
-0.1996756864649043,0.8155553806187616,2.5354213273676467,,
1.5037593984962405,2.9781518904314863,17.95227272727271,,
1.4765925925925938,8.14680012132242,24.5322645908399,,
14.676911442449047,5.171640116670406,43.678730021197254,,
-1.5914087732766062,-1.3480000000000019,8.441649346873294,,
-8.155449202035967,-4.107367311357092,-7.8450844091360565,,
1.2666260069271826,3.29809725158562,-6.456896551724135,,
-14.144873875007907,-7.216537044617271,-12.700442355543268,,
11.10197568265951,7.794003029367215,12.793106633413839,,
-2.4314560374462735,2.9985948349954326,-1.1441540513348607,,
9.77301123286525,13.263751837772682,3.1372781065088797,,
1.5623553437712745,9.226667290353511,6.757237438468872,,
0.9387037509944983,0.6391657655535719,-1.8164230438521118,,
12.622081920056097,1.9148936170212765,63.00821018062398,,
0.6450323371101812,4.771398747390401,51.771563650038956,,
-4.985064256795195,11.893873728467373,-17.975663716814157,,
-8.115926838216023,0.8984141965470396,-2.6837491571139704,,
-3.3654665580498415,13.927178382957688,-3.5521064301552037,,
3.7427956391917228,-3.2509682416731236,0.5793369810106186,,
-11.387148594377509,-9.013394394049778,20.584,,
3.8613132952028777,10.332174754718627,5.201827297627734,,
3.345830348473989,10.705256525796138,-0.786940481713872,,
-5.15144264602393,-2.889561270801808,-7.130922761200817,,
0.1633775981267255,-5.884316649233298,-4.971986741368687,,
-19.259333333333334,-21.178084135354354,-32.984524838457425,,
0.6660556569317987,0.0010000100000990915,8.390013971841368,,
-0.11474045781351663,-0.6700000000000045,-0.5566927070422321,,
4.698722627737222,3.946441155743486,6.439941597521452,,
11.545292453668763,11.415980629539941,8.133318166306454,,
-9.920467507304796,-8.811947460382303,-12.541923986089278,,
-6.677797051170866,-5.338417540514776,-8.621421597067942,,
0.36328827468273983,-1.1883182275931474,1.8157322162773277,,
5.100591343384749,8.065633917651843,4.946233288210864,,
-1.456040373710554,-0.4762623309504456,-4.4152813808895734,,
-0.8556331417025107,-0.40368050488491225,-0.16299609567491474,,
3.706195328704117,6.466038076934059,1.7472852912142165,,
3.304092702769928,11.883037381924774,2.7972027972027873,,
-5.301705815260166,-5.986612990830381,-6.8564458867858775,,
-9.067555783899007,-7.848701370421651,-10.674617093417504,,
0.5386119257087035,3.8105160285074104,-1.2818499127399692,,
-10.311810288670015,-7.4665174606557905,-15.904570807294203,,
-3.8103879659863034,-11.346687270249271,2.4669427568374376,,
3.6845361730998145,5.124124416728923,0.012309586090175474,,
-11.0866786377332,-15.386199794026775,-13.840425859257218,,
-15.163343720469092,-15.052336903602734,-19.983810102020165,,
10.308762859114971,11.75762612296363,22.74160914068079,,
-0.7318073630114674,-3.435941486429307,-1.8460158541611154,,
2.512172654296613,3.7799227286607513,2.2376171600044517,,
11.476784040873447,12.107565949389759,19.095070720247367,,
-1.7266375938083394,-2.8700216820723474,-6.185598377281944,,
-5.509380723436517,-5.0014686013041105,-6.22912184733138,,
10.406730308960272,7.1495708526057955,7.66783107944524,,
-4.13152869819162,-2.864760673599642,-3.628868187172081,,
10.718122779042472,9.211354967501215,15.624270841435099,,
5.829747787826005,0.5940658695013461,4.536674898859338,,
1.551661902090717,1.5196582121031927,3.0059567583468154,,
8.699034173651812,3.344342637971445,4.2595534295964566,,
