Dates,Open,Rendement,MACD,CHOP,RSI,value
2017-08-18,4285.08,-4.123843662195339,-3.96464743589695,10.302152188759598,0.0,
2017-08-19,4108.37,0.3069343803016688,-4.071523555102431,19.108904975884627,16.15245075316527,
2017-08-20,4120.98,-1.258195866031853,-5.958807204509867,25.045970463883503,12.46854969359714,0.07348275862068965
2017-08-21,4069.13,-1.3056845074991486,-9.655881886483256,30.95930378321111,9.434761373046186,
2017-08-22,4016.0,0.5976095617529881,-10.670572622270356,25.78044297112776,16.872115247745782,0.09033333333333333
2017-08-23,4040.0,2.6485148514851486,-7.78472906063962,29.9913829280442,34.68498160661345,
2017-08-24,4147.0,4.075476247890046,3.882567069917058,34.27516990994488,59.925591669343085,
2017-08-25,4316.01,-0.8178850373377304,10.150025434834788,37.08511947331152,55.85964291592425,
2017-08-26,4280.71,1.2100796363220163,17.37199126297037,39.06087083299019,60.49692873863145,
2017-08-27,4332.51,-0.519329441824716,20.88572154030317,40.46009843964576,57.360680559176735,
2017-08-28,4310.01,1.012526653070397,27.38977247569801,43.6277427388219,63.116993428829495,
2017-08-29,4353.65,4.843522102144196,43.19227586809575,42.31603455396768,73.28666446105194,0.04215384615384616
2017-08-30,4564.52,-0.2054980589415778,52.585380105360855,43.92523877995063,69.94164204792357,
2017-08-31,4555.14,2.95819667452592,69.07149132236918,40.152084340273554,76.10633327400058,
2017-09-01,4689.89,2.2659380070747823,87.3855738966322,34.37203793170811,79.09840527696574,
2017-09-02,4796.16,-5.997714838537494,77.81830823198652,36.16510539969399,54.752047063292274,
2017-09-03,4508.5,-0.0776311411777753,71.86507687420908,38.35622320532197,56.22944847056812,0.05672413793103448
2017-09-04,4505.0,-8.835294117647054,40.180912748228366,41.34123707750898,40.47336873981056,0.05672413793103448
2017-09-05,4106.97,6.319013774144917,32.63806166460381,48.13785046093881,50.25094891080444,0.05748275862068967
2017-09-06,4366.49,5.800540021848227,43.17721397293826,48.7357477689609,57.414561210268666,
2017-09-07,4619.77,1.5561380761379768,55.64102567908685,49.23189033805393,59.20859949082203,0.087
2017-09-08,4691.66,-8.714612738348466,36.873946842558325,52.91440481433747,47.05919606655372,
2017-09-09,4282.8,-0.5601475670122299,20.2135023617584,53.760870453621294,46.456757892522695,0.087
2017-09-10,4258.81,-2.4699387857171486,-1.907233615521364,56.20289291417202,43.26342900130769,0.0942758620689655
2017-09-11,4153.62,1.323664658779582,-13.62084555576621,55.94618308222125,45.70726410837564,0.08268965517241379
2017-09-12,4208.6,-1.161431354844844,-25.76021253415365,56.21402324730818,44.52387263544577,
2017-09-13,4159.72,-5.185925975786838,-50.587062515026446,57.31636303274485,39.17732722404629,
2017-09-14,3944.0,-19.16810344827585,-123.84314070823348,50.3639039980118,27.090532790539385,0.11714814814814817
2017-09-15,3188.01,15.24461968437991,-142.48152354423337,47.88937908555967,40.46571930454754,
2017-09-16,3674.01,0.3053883903418826,-154.29444521206324,49.79560988202282,40.8078578099578,
2017-09-17,3685.23,0.1294356118885383,-162.84071576858287,48.92193392436562,40.55668514209071,0.012777777777777777
2017-09-18,3690.0,10.02710027100271,-142.8307919885583,48.272825817990025,48.23996984296486,0.04988888888888889
2017-09-19,4060.0,-3.693596059113301,-134.84361476171307,44.76657009038735,45.85882117350136,
2017-09-20,3910.04,-0.5127824779286192,-127.79457956387978,44.1630374228077,45.663807872018886,
2017-09-21,3889.99,-7.638837117833199,-142.6180900283398,45.1551785369482,40.328957018261576,
2017-09-22,3592.84,0.0846127297625266,-153.6414103315492,48.92664539508843,40.08341755181332,
2017-09-23,3595.88,5.107511930320252,-146.53684827475627,49.67351194115416,44.80290743592212,
2017-09-24,3779.54,-3.162289590796763,-148.42705219382788,47.57853838262147,42.4562041758794,
2017-09-25,3660.02,7.321817913563314,-128.28536253088305,48.193900260780815,48.73968223787526,
2017-09-26,3928.0,-1.161914460285129,-113.9897444092253,52.58382467323068,47.90992323182332,
2017-09-27,3882.36,7.978394584737107,-77.61246210241598,50.08033790386753,54.63793732716007,
2017-09-28,4192.11,-0.3132074301485436,-49.66796570191991,44.06234183527106,54.18905908069068,0.03081481481481481
2017-09-29,4178.98,-0.0952385510339739,-27.2040410581858,59.78055068450645,54.19322135377463,
2017-09-30,4175.0,4.874011976047899,6.485552983393973,55.18294045114643,58.54454080809202,
2017-10-01,4378.49,0.4912652535463189,32.79080651895856,53.49430923299567,58.543659292044566,0.0814230769230769
2017-10-02,4400.0,-0.4545454545454545,53.13411414409848,45.02400472856943,58.57769110912919,
