Open,Rendement,MACD,CHOP,RSI
0.9028,1.4610024724657238,0.0002894230769229,1.7403537002773568,100.0
0.86483,-4.20691182986265,-0.0008086649813273,4.539117361416617,23.981809861571904
0.8249,-4.615989454452958,-0.0027299360726052,6.785869444130058,12.887097651345528
0.80667,-2.2099648442235384,-0.0044418676748324,8.52024262562867,10.498991120646636
0.79481,-1.4702418585047146,-0.0058946189322083,10.352670020315662,9.2925252753316
0.74558,-5.738478378480397,-0.0089549516658042,12.178396153250468,6.139006665255337
0.6761,-10.069407367859045,-0.0141674704901045,15.046665764698083,4.050026966175096
0.68522,1.21111374970315,-0.0171090012563343,17.14777130514507,8.453521577059632
0.72999,7.049213984045058,-0.0166406543799507,19.15515606933756,26.327954742852825
0.72694,-0.416444060877552,-0.016231338478022,20.59153920821337,25.956138678279075
0.689,-5.220441570947113,-0.017794505063861,22.076526444321445,21.82677791183781
0.70585,2.963715529753281,-0.0177659146696259,23.211340205711647,27.354411530442007
0.65849,-7.179104056835165,-0.0202585764885701,24.49940535287444,22.53187942904718
0.67766,2.807939376452187,-0.0207423589632927,42.27853139930661,28.06042296028581
0.67339,-0.3175869301899591,-0.0211077153262924,43.74132824935856,27.58814181362497
0.6994,3.640916971681754,-0.0195147882673518,48.96314283383456,34.78810651277122
0.67612,-3.3285673434372267,-0.0195230966775149,51.02435256602422,31.74559996621771
0.63782,-5.664674909779329,-0.0217489176713384,55.750496870326735,27.486476051425853
0.59198,-7.41431751904927,-0.0261900640077465,49.25727039748882,23.434053911761808
0.62814,6.626250994869015,-0.0269151959484063,58.31876558156325,31.956264459761243
0.60459,-3.763936092494353,-0.0287355427837736,56.42065073013436,29.64220612758628
0.60852,0.5132351970427002,-0.0295396472870378,53.59692083607391,30.546066743892965
0.60416,-0.8045052292839928,-0.0301152510762712,51.79574962556263,30.084315570315624
0.54689,-9.480775278481222,-0.0341893439175101,46.18206947043692,24.78452519458777
0.59998,9.656420852456622,-0.0332323519057639,53.45807321005745,36.034126192888905
0.60149,0.1350675337668797,-0.0319913621441144,52.93753209961568,36.32583001230798
0.6114,1.813458560223821,-0.0299422408113674,52.495719928653465,38.314036655900615
0.62151,1.7926071311743488,-0.0272664460180496,51.63560655521633,40.360000905801925
0.64269,3.292306703515651,-0.0233227861115324,52.02616123763645,44.5121155824122
0.6901,7.350081667574086,-0.0165050145103226,53.1977529242989,52.486189477358046
0.65507,-5.074626865671649,-0.0135656226177319,54.61377352551343,47.10026449114676
0.67464,3.051535690297361,-0.0096622544609863,55.15830089636081,50.176268376678095
0.6741,-0.1881286385115608,-0.0065391423451851,52.853782321594935,50.089717876460654
0.67756,0.5788067675868233,-0.0037623921184796,50.20145300664219,50.67678748751749
0.6721,-0.8248487531356035,-0.0019576344689523,49.02407639867426,49.68363896692432
0.6574,-2.267485976997817,-0.0016334363800379,48.79460442322413,47.01231746767164
0.58201,-11.394948772207588,-0.0070784845598385,52.296943881974,36.24816424470107
0.59989,2.919143672038772,-0.0098974196147768,50.7727676166152,39.770386383780775
0.5556,-7.246957479841748,-0.0153735670917274,49.94646285996826,34.661828015262614
0.52862,-4.854211663066944,-0.0215515828068655,42.952113068301614,31.96797082832107
0.55769,5.489661956377794,-0.0239065294487165,43.86635537633608,37.59560730579754
0.53258,-4.556621536806229,-0.0274117877344158,44.616711329260205,34.9093894658882
0.53275,0.0150308131669865,-0.0298292270233972,43.7005835679846,34.94328037176864
0.52617,-1.0576345055605694,-0.0318903064561469,41.97212667916878,34.20100449026566
0.5387,2.213825969735519,-0.0321665765288747,43.61083677305346,36.94771183636207
0.54834,1.853812575462058,-0.031264994880971,42.82614038535832,39.05555314438442
0.53916,-1.6668794339175383,-0.0309167086170683,42.88728408148393,37.76096831702638
0.53457,-0.9254622674752756,-0.0306487214520855,45.04050836936823,37.09880917887363
0.48216,-9.60876076375889,-0.0341866154144654,40.92159121413494,30.51822208902604
0.49005,1.3999627228860745,-0.0359490184576036,45.040252754962765,32.46049421177635
0.47331,-3.1554439066233724,-0.0382313751619595,48.64887972780825,30.511688558971485
