Open,Rendement,MACD,CHOP,RSI
0.262,7.992580379225058,0.0004352564102564,14.571773198482155,100.0
0.27004,3.072636360166419,0.0008039229782473,22.829619662077416,100.0
0.30108,11.690860613242478,0.0020725850269104,25.2994351233253,100.0
0.28668,-4.946785584032356,0.0021453147355811,34.70119482030063,78.07819849944485
0.2816,-1.7754368830443976,0.0019314865944621,38.99532016090812,72.07545817587773
0.28788,2.265624999999999,0.0020455819228368,40.580359776213726,74.66823879810579
0.30853,7.12549482602958,0.0030713061510694,39.94902583762824,80.93628673242115
0.2687,-12.901134521880063,0.0017587583756265,47.89644607768358,53.45946627055858
0.29326,9.14030517305546,0.0020671537507928,52.764323588293,62.021287856296354
0.28445,-3.021209847916536,0.0017916572244131,55.58980587602633,57.90608501246142
0.35676,25.439521800281305,0.0055373596027882,46.85129921837518,73.46719943535703
0.36254,1.6145760336369972,0.0085683202141515,44.58463742445213,74.28550140632422
0.34145,-5.809494910485234,0.0095034543695636,47.17648321509473,66.25599070065826
0.35504,3.962512813003381,0.0108938834718423,47.25496260924371,68.61048270517792
0.37199,4.791819257422945,0.0128400201303177,51.439652277350966,71.30024361305094
0.36716,-1.3871340627436215,0.0138659746354392,51.4298323676386,69.47336584043344
0.358,-2.2980672245999494,0.0139039314699597,50.28256005613393,66.01860606268284
0.36502,1.8470982142857184,0.0142143098490551,48.32962425114252,67.35827929792364
0.34654,-5.213412963673221,0.0130773985846449,49.18326924955549,60.58677631145157
0.33046,-4.393190554640321,0.0109784105377884,52.7584154670615,55.37071176355786
0.32213,-2.617975150397517,0.0086637943961233,52.41976000660696,52.83315760822235
0.31884,-1.0213267935305668,0.0065424735809753,50.50627808155781,51.82299040739451
0.29121,-8.665788483251784,0.0029181914278592,58.28471878883611,44.18271872036505
0.25573,-12.180213591566224,-0.002400552304879,49.66728820330319,36.70028070387748
0.2655,3.6091342770000634,-0.0058267771142251,42.9451222121356,39.72724548078239
0.27718,4.608068837981659,-0.0076002998170697,41.65185315781654,43.22277298374964
0.26655,-3.92163936791976,-0.0096546787429802,41.093743624136536,40.89805921184585
0.25394,-4.644962637527691,-0.0120543064713623,39.57605479935435,38.26860280968482
0.25237,-0.6182562810112687,-0.0139017273627824,38.5205292285522,37.9415278179014
0.23919,-5.238340531758919,-0.0161474998078695,42.11017354227735,35.22010617186962
0.24324,1.9527493205101432,-0.0174173033652328,40.43382966397444,36.72206360257681
0.24116,-0.9474202280370791,-0.0183626189217283,42.13162836964538,36.257116390648406
0.25556,5.817564490083229,-0.017817590538609,46.97425027900081,41.75527204831284
0.24563,-3.787760212865872,-0.0179292034585604,43.67735255769836,39.2416279852045
0.22,-10.52545957377582,-0.0197374560890128,46.41912729009444,33.61653782790242
0.1978,-10.149999999999997,-0.0226019179287821,39.54122407053738,29.651734689123344
0.2073,4.876814893509375,-0.023863085367947,46.53969884491256,33.27826483083106
0.19788,-4.500506487868412,-0.0252930883790321,46.51600030237023,31.541912319044314
0.19504,-1.4748964541872809,-0.026338978836898,42.282690557147774,31.016473964328085
0.19186,-1.5790013329232029,-0.0270992405122077,41.94937508036447,30.40569764990059
0.17249,-10.152099176997607,-0.0288726182610528,35.76287436867771,26.92736719543582
0.20164,16.96909965795118,-0.0276832959006194,43.18944668625779,38.35613366078818
0.20779,3.320777160983352,-0.0259596952683185,43.34268838190862,40.47152442741668
0.2233,7.123668809363908,-0.0231113855360597,43.772717475954536,45.54664904097554
0.22038,-1.3120773812189406,-0.0208430559236674,43.82601938116929,44.77273747911183
0.22648,2.7634086577729438,-0.0183536734292982,44.04377666206128,46.80616128377668
0.22659,0.0574027465006363,-0.0161855746621567,43.0590349023082,46.84416909245612
0.21243,-6.3680494263018526,-0.0154079098284482,49.464180783422165,42.62231000151535
0.21839,2.912758636942071,-0.0141566384326551,53.7627896844721,44.87431765509725
0.21452,-1.6716281199908345,-0.0133178480253284,51.050838112672864,43.675604918460216
0.21019,-2.0307405682347475,-0.0128482224669843,49.35956061032668,42.31366022753908
0.2043,-2.871541314062941,-0.0127960593185172,48.54041381086074,40.46518288495447
0.2011,-1.5761135584924133,-0.0128605904542929,48.45926880172227,39.45668838036894
0.17346,-13.735826536701811,-0.0149394494968849,51.182682251719136,32.03102013207625
0.17897,3.2514700795572504,-0.0159632285232924,48.14360440141908,34.67052415357837
0.16297,-8.939140145170294,-0.0178445451174728,42.843972416073264,30.91605365749884
0.15791,-3.1332393157152514,-0.0195139004025049,37.23396232282167,29.81639318939314
0.17062,8.184580326623621,-0.0195950214983939,36.98896469105331,35.97657048316974
0.16097,-5.81007547832192,-0.0201976720183797,36.361542157637054,33.56753381984797
0.16191,0.6895266492732015,-0.0203649414205619,35.30302868700978,34.0309265925782
0.16044,-0.9994447529150534,-0.0203799483513957,36.50606235978533,33.635792313448206
0.1637,2.0128372904592826,-0.0199010204807049,39.06410206549468,35.42644187096961
0.167,1.8631643249847265,-0.01903731727539,38.48190110219832,37.271551829536655
0.16182,-2.962518740629685,-0.0185541561799785,38.81675264532279,35.55420123513491
0.15779,-2.5214758049564305,-0.0182836234157692,42.554329759470384,34.23265593566997
0.13843,-12.597476700691052,-0.0193992600355158,39.63552594714185,28.7114788088315
0.1371,-0.5657913825620215,-0.0201575955116637,43.691555974045976,28.37292618455901
0.13093,-4.544791362707917,-0.0210117440043577,44.328728707706176,26.79446495726916
0.13521,3.3320596102407363,-0.0211013231831802,43.57817215084897,29.71547333824627
0.12519,-7.462465793950143,-0.0217270491780126,43.86941285802042,26.99934237767449
0.12752,1.9261508951406612,-0.0217843276834318,40.54467425074465,28.63291664860193
0.11825,-7.33160824903945,-0.0223178042303949,40.22018546353186,26.127823694332363
0.12534,6.1177864274835,-0.0219174737071525,38.19959414500549,31.09340642293415
0.13784,9.90351646599156,-0.0203596818144631,39.7736489553134,38.8923116747848
0.14211,2.9964448958862326,-0.0185673991035884,41.59186305677882,41.33492671094864
0.15448,8.819385742462668,-0.0159672227995795,44.08266023304246,47.83961470699912
0.14966,-3.0748316934230995,-0.014131697821767,47.09697472226592,45.71272024596631
0.15112,0.995124557536894,-0.0124163288891324,50.64197408585487,46.4887772851098
0.14736,-2.5591852929506578,-0.0112302246292414,53.04400496439624,44.71590575173705
0.14501,-1.4048184594502993,-0.0103600681478086,50.08751784111559,43.596856955926725
0.14783,1.7001651982378856,-0.0093356634475824,50.707396185815945,45.36384278901638
0.14481,-1.9830795262267265,-0.0086672026293485,47.89407051384157,43.78198397866543
0.13935,-3.7840077337384415,-0.0084796203889435,46.612202259428834,40.99845495171176
0.12814,-8.088129754557201,-0.0091290490219331,46.948641153833705,35.94552986127958
0.13144,2.639181697509192,-0.0092708753536913,47.72815240056214,38.354170880969065
0.1275,-3.027767211867639,-0.009590261516928,47.282119139516,36.58529965644362
0.13768,7.750843335686828,-0.0089199635673303,55.72759555978896,43.79761347327741
