BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,ADAUSDT
0.0,0.0,,,
-3.96464743589695,-0.18038461538463935,,,
-4.071523555102431,-0.324426121469628,,,
-5.958807204509867,-0.08629133102039077,,,
-9.655881886483257,1.0074999733482173,,,
-10.670572622270356,1.0692389342631259,,,
-7.78472906063962,1.3595074725746485,,,
3.8825670699170587,1.8975416947902772,,,
10.150025434834788,2.4307724751454884,,,
17.37199126297037,2.956525275180468,,,
20.885721540303166,4.21877816273377,,,
27.38977247569801,4.969800144364058,,,
43.19227586809575,7.082062424329536,,,
52.585380105360855,9.221985473324423,,,
69.07149132236918,10.65049570175296,,,
87.3855738966322,11.823159588745398,,,
77.81830823198652,9.76614694830107,,,
71.86507687420908,7.984538156203769,,,
40.180912748228366,2.7976062346605204,,,
32.63806166460381,0.6120542370375119,,,
43.17721397293826,0.4318106087472984,,,
55.64102567908685,0.2529099847453722,,,
36.873946842558325,-2.028880224545503,,,
20.2135023617584,-4.206817043712249,,,
-1.9072336155213634,-6.076192404829442,,,
-13.62084555576621,-7.193375546544303,,,
-25.760212534153652,-8.216509043157828,,,
-50.587062515026446,-10.137664616496352,,,
-123.84314070823348,-15.966459594468176,,,
-142.48152354423337,-17.586777565520435,,,
-154.29444521206324,-18.918408147461264,,,
-162.84071576858287,-19.133470532546596,,,
-142.8307919885583,-16.33915576632637,,,
-134.84361476171307,-14.752969682234436,,,
-127.79457956387978,-13.492152223418657,,,
-142.6180900283398,-14.230573629417222,,,
-153.6414103315492,-14.11586734835572,,,
-146.53684827475627,-12.200701800431204,,,
-148.42705219382788,-10.860900899957358,,,
-128.28536253088305,-8.738780512889946,,,
-113.9897444092253,-7.477022040436395,,,
-77.61246210241598,-4.724727456265953,,,
-49.66796570191991,-3.078396946696728,,,
-27.204041058185794,-2.5438421658910215,,,
6.485552983393973,-1.155769684026211,,,
32.79080651895856,-0.0873898293266393,,,
53.134114144098476,0.1707669481816083,,,
63.0030030672915,0.05769810694522448,,,
62.0947517608447,-0.06976983076532406,,,
67.22932826010219,0.05170161912724325,,,
76.47879083921816,1.3984443606692594,,,
87.08421988975806,2.453784669715617,,,
111.43489495176345,3.257090216131587,,,
140.7877975586207,2.7579886162329785,,,
161.86632319837008,2.4496476720710803,,,
179.55206069602264,2.603173413834213,,,
239.3419175680392,2.692138574076239,,,
300.8066990707948,5.4119551446113405,,,
362.89921820775635,7.799871570105381,,,
394.7526785750497,9.262159213915481,,,
419.15841412564714,10.082900758242317,,,
420.43440872676183,9.027921814165438,,,
410.0690421677509,7.663695027713516,,,
410.88613492796594,6.425123237301932,,,
432.6910653824725,5.052535550112395,,,
446.02429245771145,3.4778389818529263,,,
445.43561357073486,1.7958990031594908,,,
437.18824432771635,-0.550335515489337,,,
390.8899314043683,-1.0886418598304886,,,
367.07681433092057,-1.727514218644501,,,
357.88424744247004,-2.1908486934975713,,,
339.2146006486719,-2.4001008996930295,,,
316.8095005093983,-2.8912539638909607,,,
331.4565077967454,-2.1989442584871313,,,
335.2168918711104,-1.4525184263716824,,,
361.5899219650619,-1.038134836395784,,,
401.2840502361023,-2.1252337387575153,,,
448.978404733587,-3.2622961481420134,,,
488.79341540989753,-2.4474742949026904,,,
533.6854522398235,-2.2620721794542646,,,
561.8108614700932,-2.290894345370589,,,
546.790139697744,-2.0930457505896243,0.0,,
537.066166303448,-2.407198491156123,0.005137820512820523,,
542.3607219697315,-1.7305451323741181,0.012404380819912797,,
522.5605754138242,0.002341052527924603,0.015445070098813352,,
455.4380884047123,-0.5816675390665864,0.005761647764067845,,
376.7881893542353,0.28373391183873764,-0.0026606442459524704,,
276.28827305483355,0.5776064982235312,-0.015490891536377394,,
246.5970280385518,1.4188870212796587,-0.01480852964527779,,
229.21152543439075,3.86462943474055,-0.018521341369699407,,
265.98733396143416,5.395604530173443,-0.02283785003826133,,
341.54236058947936,6.546331564337095,-0.025279799282654558,,
383.66707661518194,7.352553229368311,-0.029791335046897016,,
417.3000760529294,9.130462385141584,-0.02337627932019215,,
460.9026849785787,11.016460707469662,-0.022322051921947583,,
503.68344257326044,13.426495607666197,-0.018868533202670124,,
524.0862233418302,14.739097597223179,-0.019201040221296983,,
540.9879450589578,17.076951151595267,-0.01745881856298004,,
533.2391343685758,20.65553273255273,-0.01879791387990526,,
530.5008742180216,28.32709999098671,-0.009385887631648826,,
567.1247262845636,33.44218038087223,0.007159624273899379,,
623.4860405508962,37.14991121857213,0.01779315673088977,,
702.163405398669,40.3866203419376,0.03348726544901304,,
775.4843392674729,41.97257508421711,0.043339147611351825,,
807.430264074048,39.19034015966491,0.03890236654744528,,
835.3059120727394,37.02087354178377,0.048444074858424946,,
922.9148850542151,37.298200291709406,0.0625153217518708,,
989.5715111245336,37.09998240233182,0.0746621210976921,,
1052.4822545785573,36.734824022513806,0.0962769760791482,,
1122.7631739581539,36.538136981361504,0.1328045117560923,,
1174.6809194356229,34.81832896867144,0.16428185867887835,,
1349.5284761309722,29.784056444493217,0.17975187964998374,,
1714.320722392231,25.127130410131315,0.20073519541037177,,
1923.241319913379,24.081919762168297,0.2242586646717899,,
1967.3850612445221,24.37962009525421,0.22963824879220063,,
1999.004575675328,21.730787252202447,0.21712044528371832,,
2135.6356697888023,25.89656332743897,0.2217564238886287,,
2199.3623743872195,37.742915408395675,0.21283963768813052,,
2198.964935858812,51.69822406026594,0.21587610536957058,,
2197.658012446569,61.705289940743114,0.24872741670670795,,
2267.694522763717,68.45869982151254,0.34553934097695205,,
2421.3838961678957,73.59662142347867,0.4570421135693623,,
2494.846737852333,78.76393536677267,0.6437248975473762,,
2523.670714243539,88.00578324515243,0.7825849250408394,,
2392.972985195973,95.3603567218654,0.859155531869781,,
2198.993779147888,99.41435579254937,0.8666957973694593,,
1942.4799856939499,100.83543747002193,0.8634097098566587,,
1546.590804912179,89.11843712702853,0.7834061016373677,,
1216.6736666600664,79.27144249709079,0.7202685062977476,,
960.2801445964669,72.06189627581625,0.7235550800861037,,
764.3598467404518,70.1350143498696,0.8181103942276522,,
760.8648107532717,70.62199645744113,1.1013771984108471,,
