BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,ADAUSDT
,,,,
0.0,0.0,,,
16.15245075316527,0.0,,,
12.46854969359714,45.61507203546366,,,
9.434761373046186,77.81044945465653,,,
16.872115247745782,57.402251616914285,,,
34.68498160661345,62.11421783608786,,,
59.925591669343085,67.17058020122005,,,
55.85964291592425,69.36098111950666,,,
60.49692873863145,71.27882098881298,,,
57.360680559176735,78.39315521461845,,,
63.116993428829495,75.90588681353583,,,
73.28666446105194,83.5016569578086,,,
69.94164204792357,85.43635619048925,,,
76.10633327400058,84.3549386185054,,,
79.09840527696574,85.01262982447544,,,
54.752047063292274,54.52836347500466,,,
56.22944847056812,53.89916210488359,,,
40.47336873981056,35.31848960874301,,,
50.25094891080444,45.24415903390066,,,
57.414561210268666,51.70118658027473,,,
59.20859949082203,51.555437295952494,,,
47.05919606655372,43.41463614078112,,,
46.456757892522695,41.99763041127437,,,
43.26342900130769,41.24606354833697,,,
45.70726410837564,42.544725187532826,,,
44.52387263544577,41.672839221886115,,,
39.17732722404629,37.453285806953694,,,
27.090532790539385,26.855903006548004,,,
40.46571930454754,38.35989294363096,,,
40.8078578099578,37.73578917509224,,,
40.55668514209071,40.08020823176881,,,
48.23996984296486,49.313974528758735,,,
45.858821173501354,47.08299335657072,,,
45.663807872018886,46.65291815203183,,,
40.328957018261576,41.54447766653838,,,
40.08341755181332,43.412877620936946,,,
44.802907435922116,48.92109597214545,,,
42.4562041758794,48.01901527412755,,,
48.73968223787526,51.08855617214267,,,
47.90992323182332,49.438109633344745,,,
54.63793732716007,54.71547726189578,,,
54.18905908069068,52.734217313984445,,,
54.19322135377463,50.004288993725936,,,
58.54454080809202,53.109533265259394,,,
58.543659292044566,52.98983016428275,,,
58.57769110912919,50.75142718397929,,,
56.286113495883896,49.53547487361476,,,
53.04837455449202,49.38017339038729,,,
55.33584182993051,50.34502331397227,,,
57.37818294003371,55.52191664777368,,,
58.80870439195925,55.58740560757191,,,
64.0328901707329,55.607517276042806,,,
67.0779419161255,49.97015956672597,,,
66.91643666892281,50.53432856261459,,,
67.74148272136917,52.66329628638,,,
77.37769234347724,52.654206814777744,,,
79.73426842121364,64.01487446375992,,,
81.77867987421584,65.08780142571464,,,
75.79065079871992,63.06289154172296,,,
76.37321479594762,61.64677324178108,,,
70.35910188945164,52.482912283560324,,,
67.48279196844715,50.27370694958204,,,
70.20088131485625,49.84566021537244,,,
74.54881594791476,48.086236242155564,,,
74.7309622884609,45.75199892555562,,,
71.95263201721343,43.642540535578455,,,
70.66576867101412,38.88166410711051,,,
56.624317618838305,46.885401567008266,,,
60.704357751061316,45.74097437820673,,,
